Index,System Time,Time Stamp,Channel,Direction,Frame ID,Type,Format,DLC,Data,None,,,,,
00146,"=""13:50:28.845""",0xB3F46BC,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00147,"=""13:50:28.845""",0xB3F4777,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 ,Kinetek:          HEART_BEAT page: 01,,,,,
00148,"=""13:50:28.845""",0xB3F4782,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00149,"=""13:50:28.875""",0xB3F482E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00150,"=""13:50:28.875""",0xB3F485E,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	TOP_SPEED_ADJUSTMENT,,,,,
00151,"=""13:50:28.875""",0xB3F4862,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	BRUSH_ENABLE = OFF,,,,,
00152,"=""13:50:28.875""",0xB3F4866,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 06 00 01 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	TOP_SPEED_ADJUSTMENT,,,,,
00153,"=""13:50:28.875""",0xB3F486D,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 03 00 00 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	BRUSH_ENABLE = OFF,,,,,
00154,"=""13:50:28.875""",0xB3F48AF,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00155,"=""13:50:28.905""",0xB3F496A,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 ,Kinetek:          HEART_BEAT page: 02,,,,,
00156,"=""13:50:28.905""",0xB3F4975,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00157,"=""13:50:28.935""",0xB3F4A2A,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00158,"=""13:50:28.935""",0xB3F4AA3,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00159,"=""13:50:28.935""",0xB3F4B24,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
00160,"=""13:50:28.965""",0xB3F4B5E,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 84 ,Kinetek:          HEART_BEAT page: 03,,,,,
00161,"=""13:50:28.965""",0xB3F4B69,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00162,"=""13:50:28.965""",0xB3F4C28,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00163,"=""13:50:28.995""",0xB3F4C95,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	REVERSE_ALARM_ENABLE = OFF,,,,,
00164,"=""13:50:28.995""",0xB3F4C9A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00165,"=""13:50:28.995""",0xB3F4D52,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 CF 00 ,Kinetek:          HEART_BEAT page: 04,,,,,
00166,"=""13:50:28.995""",0xB3F4D5C,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00167,"=""13:50:29.025""",0xB3F4DE9,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
00168,"=""13:50:29.025""",0xB3F4E24,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00169,"=""13:50:29.025""",0xB3F4E89,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00170,"=""13:50:29.056""",0xB3F4F45,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 ,Kinetek:          HEART_BEAT page: 05,,,,,
00171,"=""13:50:29.056""",0xB3F4F4F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00172,"=""13:50:29.085""",0xB3F5022,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00173,"=""13:50:29.085""",0xB3F507D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00174,"=""13:50:29.085""",0xB3F50AF,ch1,Receive,0x04CA,Data,Standard,0x08,x| 02 01 01 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
00175,"=""13:50:29.115""",0xB3F5138,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 B5 02 00 ,Kinetek:          HEART_BEAT page: 06,,,,,
00176,"=""13:50:29.115""",0xB3F5143,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00177,"=""13:50:29.115""",0xB3F521F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00178,"=""13:50:29.145""",0xB3F5270,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00179,"=""13:50:29.145""",0xB3F532C,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 AD 06 A0 00 00 ,Kinetek:          HEART_BEAT page: 07,,,,,
00180,"=""13:50:29.145""",0xB3F5336,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00181,"=""13:50:29.176""",0xB3F5374,ch1,Receive,0x04CA,Data,Standard,0x08,x| 03 01 00 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
00182,"=""13:50:29.176""",0xB3F541E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00183,"=""13:50:29.176""",0xB3F5464,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00184,"=""13:50:29.206""",0xB3F551F,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 19 78 00 00 ,Kinetek:          HEART_BEAT page: 08,,,,,
00185,"=""13:50:29.206""",0xB3F552A,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00186,"=""13:50:29.235""",0xB3F561A,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00187,"=""13:50:29.235""",0xB3F5639,ch1,Receive,0x04CA,Data,Standard,0x08,x| 04 01 00 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
00188,"=""13:50:29.235""",0xB3F5657,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00189,"=""13:50:29.265""",0xB3F5712,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 ,Kinetek:          HEART_BEAT page: 09,,,,,
00190,"=""13:50:29.265""",0xB3F571D,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00191,"=""13:50:29.265""",0xB3F5817,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00192,"=""13:50:29.296""",0xB3F584A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00193,"=""13:50:29.296""",0xB3F5906,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 77 00 ,Kinetek:          HEART_BEAT page: 0A,,,,,
00194,"=""13:50:29.296""",0xB3F5911,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00195,"=""13:50:29.325""",0xB3F5A15,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00196,"=""13:50:29.325""",0xB3F5A3E,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00197,"=""13:50:29.356""",0xB3F5AF9,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 ,Kinetek:          HEART_BEAT page: 01,,,,,
00198,"=""13:50:29.356""",0xB3F5B04,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00199,"=""13:50:29.385""",0xB3F5C12,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00200,"=""13:50:29.385""",0xB3F5C31,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00201,"=""13:50:29.416""",0xB3F5CEC,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 ,Kinetek:          HEART_BEAT page: 02,,,,,
00202,"=""13:50:29.416""",0xB3F5CF7,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00203,"=""13:50:29.445""",0xB3F5E0F,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00204,"=""13:50:29.445""",0xB3F5E24,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00205,"=""13:50:29.445""",0xB3F5E88,ch1,Receive,0x04CA,Data,Standard,0x08,x| 05 01 02 01 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
00206,"=""13:50:29.445""",0xB3F5EE0,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 83 ,Kinetek:          HEART_BEAT page: 03,,,,,
00207,"=""13:50:29.445""",0xB3F5EEA,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00208,"=""13:50:29.475""",0xB3F600E,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00209,"=""13:50:29.475""",0xB3F6018,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00210,"=""13:50:29.505""",0xB3F60D3,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 CF 00 ,Kinetek:          HEART_BEAT page: 04,,,,,
00211,"=""13:50:29.505""",0xB3F60DE,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00212,"=""13:50:29.535""",0xB3F620A,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00213,"=""13:50:29.535""",0xB3F620F,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00214,"=""13:50:29.535""",0xB3F6213,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	REVERSE_ALARM_ENABLE = OFF,,,,,
00215,"=""13:50:29.535""",0xB3F6217,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 05 00 00 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	REVERSE_ALARM_ENABLE = OFF,,,,,
00216,"=""13:50:29.565""",0xB3F62C7,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 ,Kinetek:          HEART_BEAT page: 05,,,,,
00217,"=""13:50:29.565""",0xB3F62D1,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00218,"=""13:50:29.565""",0xB3F62DA,ch1,Receive,0x03C9,Data,Standard,0x05,x| 00 30 61 1E 64 ,Kinetek:          BATTERY_INFO,,,,,
00219,"=""13:50:29.596""",0xB3F63FE,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00220,"=""13:50:29.596""",0xB3F6407,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00221,"=""13:50:29.596""",0xB3F64BA,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 B5 02 00 ,Kinetek:          HEART_BEAT page: 06,,,,,
00222,"=""13:50:29.596""",0xB3F64C5,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00223,"=""13:50:29.625""",0xB3F65F2,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00224,"=""13:50:29.625""",0xB3F6605,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00225,"=""13:50:29.656""",0xB3F66AE,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 AD 06 9F 00 00 ,Kinetek:          HEART_BEAT page: 07,,,,,
00226,"=""13:50:29.656""",0xB3F66B8,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00227,"=""13:50:29.656""",0xB3F66D6,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F8 01 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	AUX2_OUT_ENABLE = OFF,,,,,
00228,"=""13:50:29.656""",0xB3F66DB,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F8 01 00 00 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	AUX2_OUT_ENABLE = OFF,,,,,
00229,"=""13:50:29.685""",0xB3F67E5,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00230,"=""13:50:29.685""",0xB3F6802,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00231,"=""13:50:29.717""",0xB3F68A1,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 78 19 00 00 ,Kinetek:          HEART_BEAT page: 08,,,,,
00232,"=""13:50:29.717""",0xB3F68AC,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00233,"=""13:50:29.717""",0xB3F699B,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 03 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	VALVE_ENABLE = OFF,,,,,
00234,"=""13:50:29.717""",0xB3F69A0,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 03 00 00 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	VALVE_ENABLE = OFF,,,,,
00235,"=""13:50:29.746""",0xB3F69D9,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00236,"=""13:50:29.746""",0xB3F6A00,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00237,"=""13:50:29.746""",0xB3F6A94,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 09 10 02 1B 02 0B 00 ,Kinetek:          HEART_BEAT page: 09,,,,,
00238,"=""13:50:29.746""",0xB3F6A9F,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00239,"=""13:50:29.776""",0xB3F6BCC,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00240,"=""13:50:29.776""",0xB3F6BFE,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00241,"=""13:50:29.807""",0xB3F6C61,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 07 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	BRUSH_PRESSURE_LOW,,,,,
00242,"=""13:50:29.807""",0xB3F6C65,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F2 07 00 00 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	BRUSH_PRESSURE_LOW,,,,,
00243,"=""13:50:29.807""",0xB3F6C88,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 0A 00 00 00 00 77 00 ,Kinetek:          HEART_BEAT page: 0A,,,,,
00244,"=""13:50:29.807""",0xB3F6C92,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00245,"=""13:50:29.836""",0xB3F6DBF,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00246,"=""13:50:29.836""",0xB3F6DFA,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00247,"=""13:50:29.866""",0xB3F6E7B,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 01 20 00 00 81 7E 50 ,Kinetek:          HEART_BEAT page: 01,,,,,
00248,"=""13:50:29.866""",0xB3F6E86,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00249,"=""13:50:29.866""",0xB3F6F26,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 04 00 01 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	TRACTION_DIRECTION = ON,,,,,
00250,"=""13:50:29.866""",0xB3F6F29,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 00 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	TRACTION_SPEED_HIGH,,,,,
00251,"=""13:50:29.866""",0xB3F6F2D,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 04 00 01 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	TRACTION_DIRECTION = ON,,,,,
00252,"=""13:50:29.866""",0xB3F6F34,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 00 00 00 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	TRACTION_SPEED_HIGH,,,,,
00253,"=""13:50:29.895""",0xB3F6FB3,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00254,"=""13:50:29.895""",0xB3F6FF9,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00255,"=""13:50:29.895""",0xB3F706E,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 02 30 20 4A 92 24 49 ,Kinetek:          HEART_BEAT page: 02,,,,,
00256,"=""13:50:29.895""",0xB3F7079,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00257,"=""13:50:29.926""",0xB3F71A6,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00258,"=""13:50:29.955""",0xB3F71F5,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00259,"=""13:50:29.955""",0xB3F7262,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 03 00 00 01 00 07 83 ,Kinetek:          HEART_BEAT page: 03,,,,,
00260,"=""13:50:29.955""",0xB3F726D,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00261,"=""13:50:29.986""",0xB3F739A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00262,"=""13:50:29.986""",0xB3F73F3,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00263,"=""13:50:30.015""",0xB3F7455,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 04 78 78 00 00 CF 00 ,Kinetek:          HEART_BEAT page: 04,,,,,
00264,"=""13:50:30.015""",0xB3F7460,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00265,"=""13:50:30.015""",0xB3F74B0,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F9 01 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	VACUUM_ENABLE = OFF,,,,,
00266,"=""13:50:30.015""",0xB3F74B8,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F9 01 00 00 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	VACUUM_ENABLE = OFF,,,,,
00267,"=""13:50:30.046""",0xB3F758D,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00268,"=""13:50:30.046""",0xB3F75F0,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00269,"=""13:50:30.046""",0xB3F7649,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 05 00 00 00 00 00 00 ,Kinetek:          HEART_BEAT page: 05,,,,,
00270,"=""13:50:30.046""",0xB3F7654,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00271,"=""13:50:30.076""",0xB3F7775,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F1 06 00 01 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	TOP_SPEED_ADJUSTMENT,,,,,
00272,"=""13:50:30.076""",0xB3F7779,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F2 03 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	BRUSH_ENABLE = OFF,,,,,
00273,"=""13:50:30.076""",0xB3F777C,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F1 06 00 01 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	TOP_SPEED_ADJUSTMENT,,,,,
00274,"=""13:50:30.076""",0xB3F7782,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00275,"=""13:50:30.076""",0xB3F7785,ch1,Receive,0x0001,Data,Standard,0x05,x| 1D F7 05 00 00 ,Control Panel:    CONTROLLER_CHANGE_REQUEST          	REVERSE_ALARM_ENABLE = OFF,,,,,
00276,"=""13:50:30.076""",0xB3F778E,ch1,Receive,0x0081,Data,Standard,0x05,x| 1D F7 05 00 00 ,Kinetek:          CONTROLLER_CHANGE_VERIFICATION     	REVERSE_ALARM_ENABLE = OFF,,,,,
00277,"=""13:50:30.106""",0xB3F77EE,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00278,"=""13:50:30.106""",0xB3F783C,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 06 02 00 04 B5 02 00 ,Kinetek:          HEART_BEAT page: 06,,,,,
00279,"=""13:50:30.106""",0xB3F7847,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00280,"=""13:50:30.136""",0xB3F7974,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00281,"=""13:50:30.136""",0xB3F79EB,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00282,"=""13:50:30.166""",0xB3F7A30,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 07 04 AD 06 A0 00 00 ,Kinetek:          HEART_BEAT page: 07,,,,,
00283,"=""13:50:30.166""",0xB3F7A3A,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00284,"=""13:50:30.166""",0xB3F7A3F,ch1,Receive,0x04CA,Data,Standard,0x08,x| 00 01 01 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
00285,"=""13:50:30.195""",0xB3F7B67,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00286,"=""13:50:30.195""",0xB3F7BE8,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
00287,"=""13:50:30.195""",0xB3F7C23,ch1,Receive,0x0080,Data,Standard,0x08,x| 1D 08 00 00 19 77 00 00 ,Kinetek:          HEART_BEAT page: 08,,,,,
00288,"=""13:50:30.195""",0xB3F7C2E,ch1,Receive,0x0060,Data,Standard,0x08,x| 01 00 00 00 00 00 00 00 ,KC Tool:          NOT_USED,,,,,
00289,"=""13:50:30.225""",0xB3F7D00,ch1,Receive,0x04CA,Data,Standard,0x08,x| 01 01 01 00 00 00 00 00 ,Control Panel:    CONTROL_PANEL_UPDATE_COMMAND,,,,,
00290,"=""13:50:30.225""",0xB3F7D5A,ch1,Receive,0x0000,Data,Standard,0x08,x| 00 00 00 00 00 00 00 00 ,Control Panel:    HEART_BEAT,,,,,
00291,"=""13:50:30.255""",0xB3F7DE5,ch1,Receive,0x0040,Data,Standard,0x08,x| 00 01 00 00 00 00 00 00 ,BCM:              HEART_BEAT,,,,,
